,,QueueLength,TimeStamp
1.12141E+11,290823,,
1.12163E+11,298695,,
1.12204E+11,289262,,
1.12213E+11,284096,,
1.12254E+11,297724,,
1.12267E+11,292993,,
1.12271E+11,289368,,
1.12351E+11,303107,,
1.12357E+11,286069,,
1.12438E+11,295219,,
1.12444E+11,303151,,
1.1245E+11,300731,,
1.12461E+11,294549,,
1.12467E+11,322379,,
1.12517E+11,301020,,
1.12555E+11,289956,,
1.12594E+11,292621,,
1.12664E+11,288096,,
1.12681E+11,290217,,
1.12707E+11,299747,,
1.12724E+11,295709,,
1.12783E+11,292851,,
1.12798E+11,300796,,
1.12991E+11,299726,,
1.13015E+11,292788,,
1.13047E+11,298808,,
1.13067E+11,301899,9557742,1.13479E+11
1.13072E+11,306378,,
1.13094E+11,302562,,
1.13111E+11,293643,,
1.13123E+11,293517,,
1.1315E+11,293450,,
1.13169E+11,300880,,
1.13213E+11,291513,,
1.13218E+11,286827,,
1.13261E+11,300072,,
1.13273E+11,295558,,
1.13276E+11,291666,,
1.1336E+11,305718,,
1.13364E+11,288498,,
1.13445E+11,297918,,
1.13449E+11,305770,,
1.13456E+11,303185,,
1.13465E+11,297158,,
1.13476E+11,325094,,
1.13523E+11,303479,,
1.13563E+11,292391,,
1.13604E+11,295044,,
1.1367E+11,290344,,
1.13688E+11,292762,,
1.13714E+11,302174,,
1.1373E+11,298644,,
1.13791E+11,295441,,
1.13803E+11,303234,,
1.14021E+11,295360,,
1.14053E+11,301006,,
1.14056E+11,302146,,
1.14072E+11,304411,,
1.1408E+11,308967,9645470,1.14518E+11
1.14103E+11,305019,,
1.14121E+11,296230,,
1.14129E+11,295930,,
1.14158E+11,295854,,
1.14175E+11,303314,,
1.14221E+11,293971,,
1.14224E+11,289301,,
1.14267E+11,302595,,
1.14281E+11,294142,,
1.14284E+11,298419,,
1.14368E+11,308219,,
1.14374E+11,290710,,
1.14451E+11,300223,,
1.14454E+11,308251,,
1.1446E+11,305807,,
1.14471E+11,299722,,
1.14488E+11,327701,,
1.14528E+11,306088,,
1.14571E+11,294854,,
1.14611E+11,297774,,
1.14676E+11,292827,,
1.14694E+11,295301,,
1.14723E+11,304680,,
1.14736E+11,300815,,
1.148E+11,298208,,
1.14808E+11,305859,,
1.15029E+11,298081,,
1.15058E+11,303449,,
1.15065E+11,304658,,
1.15077E+11,307023,,
1.15088E+11,311478,,
1.15111E+11,307588,9725614,1.15557E+11
1.15129E+11,299029,,
1.15135E+11,298843,,
1.15166E+11,298806,,
1.1518E+11,305938,,
1.15229E+11,296539,,
1.15231E+11,291581,,
1.15273E+11,305047,,
1.15286E+11,296683,,
1.15292E+11,300559,,
1.15376E+11,310851,,
1.15381E+11,293258,,
1.15459E+11,302734,,
1.1546E+11,310874,,
1.15466E+11,308283,,
1.15474E+11,302017,,
1.15497E+11,330259,,
1.15535E+11,308620,,
1.1558E+11,297569,,
1.15618E+11,300114,,
1.15683E+11,295409,,
1.15698E+11,297994,,
1.15729E+11,307327,,
1.15741E+11,303252,,
1.1581E+11,300399,,
1.15814E+11,308350,,
1.16034E+11,300320,,
1.16062E+11,306059,,
1.16072E+11,307312,,
1.16083E+11,309651,,
1.16097E+11,314027,,
1.1612E+11,310322,,
1.16137E+11,301274,9800176,1.16596E+11
1.1614E+11,301033,,
1.16179E+11,301005,,
1.16185E+11,308461,,
1.16235E+11,294035,,
1.16237E+11,299385,,
1.16277E+11,307604,,
1.16291E+11,299502,,
1.16301E+11,303077,,
1.16383E+11,313484,,
1.16389E+11,295693,,
1.16465E+11,313510,,
1.16465E+11,305267,,
1.16471E+11,310904,,
1.1648E+11,304509,,
1.16506E+11,332821,,
1.16541E+11,311139,,
1.16588E+11,299902,,
1.16626E+11,302632,,
1.16688E+11,298150,,
1.16703E+11,300255,,
1.16739E+11,309995,,
1.16746E+11,305882,,
1.16818E+11,302954,,
1.1682E+11,310942,,
1.17039E+11,302874,,
1.17068E+11,308597,,
1.17081E+11,309969,,
1.17089E+11,312230,,
1.17105E+11,316696,,
1.17128E+11,312901,,
1.17145E+11,303494,,
1.17146E+11,303780,9884645,1.17634E+11
1.17188E+11,303464,,
1.17189E+11,311003,,
1.17241E+11,296581,,
1.17246E+11,301531,,
1.17284E+11,310323,,
1.17297E+11,301642,,
1.17309E+11,305678,,
1.17392E+11,316160,,
1.17398E+11,298632,,
1.1747E+11,316166,,
1.17471E+11,307808,,
1.17477E+11,313541,,
1.17485E+11,307150,,
1.17516E+11,335679,,
1.17546E+11,313796,,
1.17596E+11,302459,,
1.17634E+11,305123,,
1.17694E+11,300358,,
1.17709E+11,302784,,
1.17749E+11,312553,,
1.17752E+11,308375,,
1.17827E+11,313592,,
1.17827E+11,305484,,
1.18044E+11,305366,,
1.18076E+11,311111,,
1.18089E+11,312529,,
1.18095E+11,314752,,
1.18114E+11,319324,,
1.18135E+11,315450,,
1.18149E+11,306094,,
1.18155E+11,306357,,
1.18194E+11,313660,9977201,1.18677E+11
1.18196E+11,306086,,
1.18246E+11,299421,,
1.18253E+11,304098,,
1.1829E+11,312904,,
1.18302E+11,304197,,
1.18317E+11,308190,,
1.18405E+11,300811,,
1.18474E+11,318744,,
1.18477E+11,310446,,
1.18482E+11,316199,,
1.1849E+11,309798,,
1.185E+11,318992,,
1.18524E+11,338217,,
1.18551E+11,316422,,
1.18603E+11,304885,,
1.18641E+11,307678,,
1.187E+11,302929,,
1.18715E+11,305303,,
1.18758E+11,315121,,
1.18758E+11,310959,,
1.18834E+11,316248,,
1.18835E+11,308078,,
1.1905E+11,307935,,
1.1908E+11,313773,,
1.19097E+11,315105,,
1.191E+11,317209,,
1.19126E+11,321875,,
1.19143E+11,318036,,
1.19155E+11,308621,,
1.19164E+11,308951,,
1.19199E+11,316310,,
1.19205E+11,308624,10053836,1.19717E+11
1.1925E+11,301558,,
1.19261E+11,306652,,
1.19295E+11,315446,,
1.19307E+11,306768,,
1.194E+11,310972,,
1.19413E+11,303256,,
1.19481E+11,321170,,
1.19482E+11,313119,,
1.19488E+11,318778,,
1.19495E+11,312336,,
1.19508E+11,321459,,
1.19531E+11,340871,,
1.19558E+11,319052,,
1.1961E+11,307470,,
1.19649E+11,310378,,
1.19707E+11,305407,,
1.1972E+11,307847,,
1.19762E+11,313601,,
1.19767E+11,317680,,
1.19839E+11,318836,,
1.19842E+11,310662,,
1.20057E+11,310533,,
1.20086E+11,316406,,
1.20105E+11,319733,,
1.20106E+11,317654,,
1.20134E+11,324406,,
1.20151E+11,320494,,
1.2016E+11,311139,,
1.20172E+11,311463,,
1.20205E+11,318911,,
1.20214E+11,311155,,
1.20256E+11,304116,10131487,1.20757E+11
1.2027E+11,309282,,
1.20301E+11,318028,,
1.20312E+11,309383,,
1.20408E+11,313634,,
1.20421E+11,305892,,
1.20486E+11,323697,,
1.20489E+11,315677,,
1.20494E+11,321206,,
1.20501E+11,314905,,
1.20517E+11,323955,,
1.20539E+11,343531,,
1.20564E+11,321522,,
1.20618E+11,310203,,
1.20656E+11,312991,,
1.20712E+11,307994,,
1.20725E+11,310468,,
1.20767E+11,316253,,
1.20774E+11,320067,,
1.20844E+11,321270,,
1.20851E+11,313343,,
1.21062E+11,313229,,
1.21092E+11,319030,,
1.21111E+11,322319,,
1.21115E+11,320039,,
1.21143E+11,326910,,
1.21159E+11,322908,,
1.21166E+11,313797,,
1.21181E+11,314009,,
1.21211E+11,321356,,
1.21222E+11,313806,,
1.21263E+11,306667,,
1.21278E+11,311835,10221181,1.21796E+11
1.21307E+11,320471,,
1.21316E+11,311936,,
1.21417E+11,316298,,
1.2143E+11,308407,,
1.21492E+11,326174,,
1.21495E+11,318234,,
1.21499E+11,323730,,
1.21505E+11,317368,,
1.21526E+11,326506,,
1.21549E+11,346219,,
1.2157E+11,323998,,
1.21626E+11,312754,,
1.21664E+11,315539,,
1.21717E+11,310579,,
1.2173E+11,313146,,
1.21774E+11,318845,,
1.21782E+11,322568,,
1.21849E+11,323785,,
1.2186E+11,315973,,
1.22068E+11,315823,,
1.22098E+11,321492,,
1.22116E+11,324996,,
1.22123E+11,322553,,
1.22152E+11,329514,,
1.22167E+11,325413,,
1.22172E+11,316423,,
1.22188E+11,316684,,
1.22218E+11,323870,,
1.2223E+11,316445,,
1.22267E+11,309288,,
1.22285E+11,314315,,
1.22311E+11,322868,10313695,1.22835E+11
1.22322E+11,314393,,
1.22426E+11,318929,,
1.22437E+11,310980,,
1.22498E+11,328648,,
1.225E+11,320712,,
1.22504E+11,326210,,
1.2251E+11,319832,,
1.22534E+11,329000,,
1.22558E+11,348743,,
1.22576E+11,326547,,
1.22635E+11,315300,,
1.22672E+11,318119,,
1.22722E+11,313271,,
1.22736E+11,315704,,
1.22779E+11,321283,,
1.2279E+11,325211,,
1.22854E+11,326261,,
1.22868E+11,318517,,
1.2308E+11,318377,,
1.23103E+11,323971,,
1.2312E+11,327523,,
1.23132E+11,325202,,
1.23161E+11,332005,,
1.23177E+11,328106,,
1.23178E+11,319056,,
1.23197E+11,319324,,
1.23223E+11,326375,,
1.23239E+11,319095,,
1.23273E+11,311834,,
1.23293E+11,316904,,
1.23315E+11,325395,,
1.23327E+11,316976,10389484,1.23874E+11
1.23445E+11,321384,,
1.23446E+11,313646,,
1.23505E+11,331245,,
1.23505E+11,323124,,
1.23509E+11,328679,,
1.23515E+11,322380,,
1.23542E+11,331515,,
1.23567E+11,351190,,
1.23582E+11,329037,,
1.23642E+11,317927,,
1.2368E+11,320609,,
1.23728E+11,315857,,
1.23741E+11,318252,,
1.23784E+11,323794,,
1.238E+11,327935,,
1.23859E+11,328740,,
1.23876E+11,320986,,
1.24089E+11,320851,,
1.24109E+11,326517,,
1.24126E+11,330067,,
1.24142E+11,327931,,
1.24169E+11,334722,,
1.24185E+11,321523,,
1.24187E+11,330874,,
1.24207E+11,321856,,
1.24228E+11,328869,,
1.24247E+11,321571,,
1.24277E+11,314305,,
1.24301E+11,319509,,
1.24321E+11,328075,,
1.24331E+11,319538,,
1.24454E+11,323897,10478732,1.24916E+11
1.24454E+11,316299,,
1.2451E+11,334077,,
1.2451E+11,325549,,
1.24515E+11,331263,,
1.24521E+11,325087,,
1.24549E+11,334277,,
1.24577E+11,353844,,
1.24587E+11,331546,,
1.24649E+11,320311,,
1.24688E+11,323002,,
1.24732E+11,318396,,
1.24746E+11,320728,,
1.24789E+11,326280,,
1.24808E+11,330552,,
1.24865E+11,331303,,
1.24885E+11,323488,,
1.25095E+11,323329,,
1.25114E+11,329002,,
1.25132E+11,332666,,
1.25149E+11,330526,,
1.25177E+11,337505,,
1.25191E+11,323999,,
1.25196E+11,333475,,
1.25216E+11,324392,,
1.25233E+11,331400,,
1.25257E+11,324067,,
1.25283E+11,316890,,
1.25309E+11,322150,,
1.25328E+11,330829,,
1.25337E+11,322175,,
1.25462E+11,326428,,
1.25463E+11,318909,10557190,1.25955E+11
1.25515E+11,328232,,
1.25516E+11,336986,,
1.25521E+11,334094,,
1.25526E+11,327684,,
1.25556E+11,337212,,
1.25586E+11,356521,,
1.25592E+11,334293,,
1.25658E+11,322725,,
1.25696E+11,325463,,
1.25737E+11,320862,,
1.25751E+11,323143,,
1.25794E+11,328753,,
1.2582E+11,333073,,
1.25873E+11,334134,,
1.25893E+11,325948,,
1.26101E+11,325756,,
1.26119E+11,331507,,
1.26138E+11,335437,,
1.26157E+11,333050,,
1.26185E+11,340210,,
1.26197E+11,326547,,
1.26204E+11,336315,,
1.26226E+11,326894,,
1.26238E+11,334194,,
1.26265E+11,326619,,
1.2629E+11,319501,,
1.26317E+11,324711,,
1.26333E+11,333391,,
1.26343E+11,324750,,
1.2647E+11,328920,,
1.26471E+11,321356,,
1.2652E+11,330976,10654028,1.26994E+11
1.26522E+11,339598,,
1.26527E+11,336998,,
1.26531E+11,330223,,
1.26564E+11,339885,,
1.26594E+11,359072,,
1.26597E+11,337222,,
1.26667E+11,325345,,
1.26704E+11,328165,,
1.26743E+11,323340,,
1.26755E+11,325564,,
1.26799E+11,331314,,
1.26829E+11,335963,,
1.26877E+11,337033,,
1.26901E+11,328444,,
1.27106E+11,328315,,
1.27124E+11,334262,,
1.27143E+11,337980,,
1.27165E+11,335942,,
1.27194E+11,342952,,
1.27203E+11,329035,,
1.27214E+11,338929,,
1.27234E+11,329506,,
1.27244E+11,337105,,
1.27272E+11,329125,,
1.27295E+11,322129,,
1.27325E+11,327210,,
1.27338E+11,336216,,
1.27347E+11,327235,,
1.27478E+11,331450,,
1.27479E+11,323872,,
1.27524E+11,333623,,
1.27527E+11,342281,10750036,1.28033E+11
1.27532E+11,339613,,
1.27536E+11,332789,,
1.27572E+11,342596,,
1.27603E+11,361713,,
1.27604E+11,339886,,
1.27676E+11,328037,,
1.27712E+11,330936,,
1.27748E+11,325766,,
1.27759E+11,328234,,
1.27806E+11,334138,,
1.27838E+11,338540,,
1.27883E+11,339667,,
1.27909E+11,331148,,
1.28111E+11,331048,,
1.28129E+11,337200,,
1.28149E+11,340695,,
1.28174E+11,338509,,
1.28203E+11,345627,,
1.28208E+11,331541,,
1.28221E+11,341556,,
1.28243E+11,331992,,
1.2825E+11,339764,,
1.2828E+11,331630,,
1.28302E+11,324674,,
1.28331E+11,329784,,
1.28345E+11,338840,,
1.28352E+11,329801,,
1.28487E+11,326399,,
1.28495E+11,334262,,
1.28529E+11,336490,,
1.28532E+11,344880,,
1.28537E+11,342297,10836039,1.29072E+11
1.28543E+11,335616,,
1.28579E+11,345225,,
1.2861E+11,342594,,
1.28611E+11,364387,,
1.28684E+11,330744,,
1.28721E+11,333555,,
1.28753E+11,328316,,
1.28764E+11,330978,,
1.28812E+11,337043,,
1.28846E+11,341138,,
1.28889E+11,342346,,
1.28917E+11,333930,,
1.29117E+11,333761,,
1.29135E+11,339863,,
1.29155E+11,343340,,
1.29182E+11,341116,,
1.29211E+11,348197,,
1.29214E+11,334292,,
1.29229E+11,344094,,
1.2925E+11,334714,,
1.29255E+11,342452,,
1.29288E+11,334382,,
1.29307E+11,327159,,
1.29339E+11,332368,,
1.2935E+11,341422,,
1.29357E+11,332381,,
1.29496E+11,328902,,
1.29534E+11,339042,,
1.29538E+11,347346,,
1.29541E+11,344895,,
1.29548E+11,338144,,
1.2957E+11,337296,10914865,1.30112E+11
1.29586E+11,347742,,
1.29615E+11,345219,,
1.2962E+11,367148,,
1.29692E+11,333285,,
1.29729E+11,336413,,
1.29759E+11,331045,,
1.29769E+11,333623,,
1.29818E+11,339681,,
1.29854E+11,343743,,
1.29894E+11,344951,,
1.29926E+11,336871,,
1.30123E+11,336680,,
1.3014E+11,342557,,
1.30162E+11,346018,,
1.30191E+11,343724,,
1.30219E+11,350436,,
1.30219E+11,337220,,
1.30238E+11,346672,,
1.3026E+11,337501,,
1.3026E+11,345070,,
1.30296E+11,337278,,
1.30312E+11,329738,,
1.30348E+11,335063,,
1.30355E+11,343979,,
1.30361E+11,335060,,
1.30505E+11,331431,,
1.3054E+11,341730,,
1.30543E+11,349528,,
1.30547E+11,347359,,
1.30554E+11,340804,,
1.30587E+11,340000,,
1.30594E+11,349881,11011030,1.31151E+11
1.30621E+11,347728,,
1.30628E+11,369920,,
1.307E+11,336132,,
1.30736E+11,338984,,
1.30764E+11,333761,,
1.30773E+11,336489,,
1.30823E+11,342350,,
1.30862E+11,346421,,
1.30901E+11,347427,,
1.30934E+11,339442,,
1.31129E+11,339212,,
1.31146E+11,345180,,
1.31168E+11,348600,,
1.31198E+11,346403,,
1.31225E+11,339880,,
1.31227E+11,352994,,
1.31247E+11,349134,,
1.31266E+11,347561,,
1.31269E+11,340211,,
1.31304E+11,339964,,
1.31317E+11,332304,,
1.31355E+11,337751,,
1.3136E+11,346574,,
1.31367E+11,337747,,
1.31515E+11,334226,,
1.31545E+11,344216,,
1.31549E+11,352264,,
1.31551E+11,349529,,
1.31558E+11,343471,,
1.31594E+11,342764,,
1.31602E+11,352510,,
1.31627E+11,349859,11093762,1.3219E+11
1.31636E+11,372350,,
1.31708E+11,338751,,
1.31745E+11,341659,,
1.3177E+11,336680,,
1.31779E+11,339038,,
1.31828E+11,344968,,
1.3187E+11,348885,,
1.31906E+11,349561,,
1.31944E+11,342140,,
1.32134E+11,341929,,
1.32151E+11,347685,,
1.32175E+11,350934,,
1.32208E+11,348875,,
1.3223E+11,342583,,
1.32236E+11,355559,,
1.32255E+11,351694,,
1.32271E+11,349679,,
1.32278E+11,342954,,
1.32313E+11,342710,,
1.32323E+11,334973,,
1.32363E+11,340463,,
1.32366E+11,349044,,
1.32372E+11,340450,,
1.32523E+11,337142,,
1.3255E+11,346786,,
1.32554E+11,354917,,
1.32555E+11,352263,,
1.32564E+11,346121,,
1.32608E+11,345387,,
1.32611E+11,355234,,
1.32633E+11,352489,,
1.32646E+11,375236,11202937,1.33229E+11
1.32716E+11,341339,,
1.32754E+11,344174,,
1.32776E+11,339210,,
1.32784E+11,341721,,
1.32832E+11,347436,,
1.32879E+11,351402,,
1.32912E+11,352308,,
1.32952E+11,344725,,
1.33139E+11,344443,,
1.33156E+11,349812,,
1.33181E+11,353616,,
1.33217E+11,351396,,
1.33237E+11,345208,,
1.33244E+11,358333,,
1.33264E+11,354326,,
1.33276E+11,352379,,
1.33287E+11,345627,,
1.33321E+11,345324,,
1.33328E+11,337691,,
1.3337E+11,343151,,
1.33373E+11,351574,,
1.33377E+11,343137,,
1.33533E+11,339822,,
1.33556E+11,349201,,
1.33561E+11,357578,,
1.33561E+11,354916,,
1.3357E+11,348681,,
1.33617E+11,347975,,
1.3362E+11,357954,,
1.33638E+11,355208,,
1.33654E+11,378034,,
1.33725E+11,343929,11254413,1.3427E+11
1.33762E+11,346745,,
1.3378E+11,341930,,
1.33788E+11,344206,,
1.33838E+11,349561,,
1.33888E+11,354028,,
1.33919E+11,354978,,
1.33963E+11,347189,,
1.34145E+11,346937,,
1.34162E+11,352458,,
1.34188E+11,356174,,
1.34226E+11,354020,,
1.34241E+11,347710,,
1.34253E+11,361026,,
1.34273E+11,357041,,
1.34281E+11,355086,,
1.34296E+11,348202,,
1.34328E+11,347893,,
1.34334E+11,340380,,
1.34378E+11,345860,,
1.34379E+11,354203,,
1.34381E+11,345829,,
1.3454E+11,342515,,
1.34561E+11,351779,,
1.34566E+11,357572,,
1.34567E+11,360196,,
1.34577E+11,351085,,
1.34626E+11,350128,,
1.34627E+11,360558,,
1.34643E+11,357907,,
1.34663E+11,380741,,
1.34733E+11,346547,,
1.34769E+11,349180,11341791,1.35309E+11
1.34787E+11,344445,,
1.34794E+11,346768,,
1.34845E+11,352312,,
1.34896E+11,356784,,
1.34924E+11,357632,,
1.34972E+11,349451,,
1.3515E+11,349289,,
1.35167E+11,355172,,
1.35193E+11,358733,,
1.35236E+11,356784,,
1.35247E+11,349833,,
1.35263E+11,363648,,
1.35281E+11,359761,,
1.35287E+11,357743,,
1.35305E+11,350454,,
1.35337E+11,350032,,
1.35339E+11,343093,,
1.35384E+11,356935,,
1.35386E+11,348382,,
1.35387E+11,348426,,
1.35548E+11,345143,,
1.35567E+11,354415,,
1.35572E+11,362956,,
1.35573E+11,360187,,
1.35582E+11,353758,,
1.35634E+11,352707,,
1.35635E+11,363175,,
1.35649E+11,360506,,
1.35671E+11,383321,,
1.35743E+11,349015,,
1.35778E+11,351751,,
1.35792E+11,346933,11422898,1.36348E+11
1.35799E+11,349189,,
1.35851E+11,354980,,
1.35904E+11,359373,,
1.35929E+11,360240,,
1.35981E+11,352172,,
1.36154E+11,351948,,
1.36172E+11,357862,,
1.36198E+11,361449,,
1.36244E+11,359373,,
1.36253E+11,352474,,
1.36271E+11,366304,,
1.36289E+11,362346,,
1.36293E+11,360358,,
1.36314E+11,353012,,
1.36344E+11,345778,,
1.36347E+11,352634,,
1.3639E+11,359594,,
1.36391E+11,350712,,
1.36395E+11,350760,,
1.36556E+11,347660,,
1.36574E+11,357113,,
1.36577E+11,365631,,
1.36579E+11,362952,,
1.36586E+11,356360,,
1.36642E+11,355358,,
1.36643E+11,366013,,
1.36655E+11,363126,,
1.3668E+11,385954,,
1.36753E+11,351557,,
1.36786E+11,354395,,
1.36798E+11,349288,,
1.36805E+11,351759,11512260,1.37387E+11
1.36856E+11,357637,,
1.36913E+11,361971,,
1.36935E+11,362987,,
1.3699E+11,354818,,
1.37159E+11,354568,,
1.37177E+11,360459,,
1.37204E+11,364136,,
1.37253E+11,361971,,
1.37259E+11,355192,,
1.37279E+11,369168,,
1.37297E+11,364948,,
1.37298E+11,363038,,
1.37322E+11,355577,,
1.3735E+11,348328,,
1.37354E+11,355325,,
1.37397E+11,362157,,
1.37398E+11,353279,,
1.37404E+11,353369,,
1.37565E+11,349796,,
1.3758E+11,359845,,
1.37583E+11,368294,,
1.37585E+11,365623,,
1.37591E+11,358871,,
1.3765E+11,358144,,
1.37652E+11,368747,,
1.37661E+11,365957,,
1.37689E+11,388670,,
1.37762E+11,354190,,
1.37795E+11,357096,,
1.37803E+11,351948,,
1.3781E+11,354392,,
1.37861E+11,360245,11605957,1.38426E+11
1.3792E+11,364613,,
1.37942E+11,365690,,
1.37998E+11,357496,,
1.38165E+11,357226,,
1.38182E+11,363094,,
1.38209E+11,366824,,
1.38262E+11,364618,,
1.38263E+11,357885,,
1.38288E+11,371760,,
1.38304E+11,365823,,
1.38305E+11,367700,,
1.38332E+11,358342,,
1.38356E+11,350659,,
1.38364E+11,358086,,
1.38403E+11,364744,,
1.38403E+11,355803,,
1.38412E+11,355891,,
1.38573E+11,352452,,
1.38586E+11,362444,,
1.38588E+11,371049,,
1.38589E+11,368283,,
1.38596E+11,361577,,
1.38658E+11,360766,,
1.3866E+11,371507,,
1.38667E+11,368659,,
1.38697E+11,391320,,
1.3877E+11,356930,,
1.38804E+11,359830,,
1.38808E+11,354566,,
1.38815E+11,357088,,
1.38867E+11,362987,,
1.38931E+11,367356,11698503,1.39467E+11
1.38947E+11,368348,,
1.39006E+11,360133,,
1.39171E+11,359967,,
1.39188E+11,365917,,
1.39215E+11,369529,,
1.39269E+11,360481,,
1.39271E+11,367362,,
1.39297E+11,374453,,
1.39308E+11,368476,,
1.39313E+11,370451,,
